Nombre,Frecuencia,Edad Media (*),Gender,Is_Compound,Percentage,Popularity,Character_Count,Syllable_Count
EMMANUEL,3077,25.1,Male,False,0.0192742218776762,415,8,3
ARSENIO,3072,65.9,Male,False,0.0192429020501207,416,7,3
ENDIKA,3067,27.1,Male,False,0.0192115822225652,417,6,3
OLEKSANDR,3054,40.3,Male,False,0.0191301506709208,418,9,3
TONI,3041,17.7,Male,False,0.0190487191192764,419,4,2
ABDELILAH,3034,36.6,Male,False,0.0190048713606986,420,9,4
ABDELLATIF,3026,42.5,Male,False,0.0189547596366098,421,10,4
URKO,3006,24.3,Male,False,0.0188294803263876,422,4,2
AMINE,2985,21.9,Male,False,0.0186979370506544,423,5,3
HIGINIO,2983,65.3,Male,False,0.0186854091196322,424,7,3
ELEUTERIO,2975,68.5,Male,False,0.0186352973955433,425,9,4
GENIS,2971,23.6,Male,False,0.0186102415334989,426,5,2
JACOB,2971,30.3,Male,False,0.0186102415334989,427,5,2
OIHAN,2971,10.3,Male,False,0.0186102415334989,428,5,2
ARAN,2963,7.4,Male,False,0.01856012980941,429,4,2
HERNAN,2956,26.1,Male,False,0.0185162820508323,430,6,2
YERAI,2954,14.1,Male,False,0.0185037541198101,431,5,2
ROI,2952,14.4,Male,False,0.0184912261887879,432,3,1
MOSTAFA,2929,45.4,Male,False,0.0183471549820324,433,7,3
JOHN,2921,50.6,Male,False,0.0182970432579435,434,4,1
ABDERRAHMAN,2904,39.3,Male,False,0.0181905558442547,435,11,4
TELMO,2899,16.3,Male,False,0.0181592360166992,436,5,2
ABELARDO,2889,61.3,Male,False,0.0180965963615881,437,8,4
MATTEO,2866,19.5,Male,False,0.0179525251548327,438,6,2
URBANO,2829,67.0,Male,False,0.0177207584309217,439,6,3
TARIK,2828,33.1,Male,False,0.0177144944654106,440,5,2
ARTUR,2822,30.9,Male,False,0.0176769106723439,441,5,2
VLADIMIR,2818,43.7,Male,False,0.0176518548102995,442,8,3
EFREN,2809,33.6,Male,False,0.0175954791206996,443,5,2
EKAITZ,2789,19.9,Male,False,0.0174701998104774,444,6,2
CEFERINO,2779,66.5,Male,False,0.0174075601553663,445,8,4
AMIN,2775,14.5,Male,False,0.0173825042933219,446,4,2
SOUFIANE,2775,25.4,Male,False,0.0173825042933219,447,8,3
MOHAMMAD,2765,42.2,Male,False,0.0173198646382108,448,8,3
SEVERINO,2761,68.0,Male,False,0.0172948087761664,449,8,4
VENANCIO,2744,66.9,Male,False,0.0171883213624776,450,8,3
IMAD,2741,24.7,Male,False,0.0171695294659443,451,4,2
FRANCESCO,2732,39.0,Male,False,0.0171131537763443,452,9,3
LAHCEN,2723,43.3,Male,False,0.0170567780867443,453,6,2
DUMITRU,2711,48.4,Male,False,0.0169816105006111,454,7,3
QUIM,2711,11.0,Male,False,0.0169816105006111,455,4,1
HUMBERTO,2706,51.0,Male,False,0.0169502906730555,456,8,3
ANDREA,2696,37.4,Male,False,0.0168876510179445,457,6,2
SALAH,2692,44.1,Male,False,0.0168625951559,458,5,2
ABDELKARIM,2684,36.8,Male,False,0.0168124834318112,459,10,4
VOLODYMYR,2681,46.1,Male,False,0.0167936915352779,460,9,2
NICO,2661,6.8,Male,False,0.0166684122250557,461,4,2
DEREK,2658,15.0,Male,False,0.0166496203285224,462,5,2
ULISES,2626,21.9,Male,False,0.016449173432167,463,6,3
CONRADO,2612,59.2,Male,False,0.0163614779150115,464,7,3
INOCENCIO,2591,68.0,Male,False,0.0162299346392782,465,9,4
FOUAD,2583,37.0,Male,False,0.0161798229151894,466,5,1
BRAULIO,2562,58.4,Male,False,0.0160482796394561,467,7,2
THOMAS,2561,37.5,Male,False,0.016042015673945,468,6,2
JONAS,2549,31.6,Male,False,0.0159668480878117,469,5,2
GENARO,2540,63.0,Male,False,0.0159104723982118,470,6,3
PETER,2534,56.2,Male,False,0.0158728886051451,471,5,2
DANEL,2530,11.5,Male,False,0.0158478327431007,472,5,2
LLORENÇ,2529,39.7,Male,False,0.0158415687775896,473,7,2
ABDOULAYE,2512,36.1,Male,False,0.0157350813639008,474,9,4
BAUTISTA,2510,65.1,Male,False,0.0157225534328786,475,8,3
SAAD,2504,13.6,Male,False,0.0156849696398119,476,4,1
CHRISTOPHER,2483,31.6,Male,False,0.0155534263640787,477,11,3
AGUSTI,2475,56.1,Male,False,0.0155033146399898,478,6,3
ESTEVE,2473,49.2,Male,False,0.0154907867089676,479,6,3
ADRIANO,2457,42.3,Male,False,0.0153905632607899,480,7,3
PRIMITIVO,2455,69.5,Male,False,0.0153780353297677,481,9,4
IONEL,2447,46.6,Male,False,0.0153279236056788,482,5,2
NELSON,2436,40.2,Male,False,0.0152590199850566,483,6,2
WILLIAM,2435,41.5,Male,False,0.0152527560195455,484,7,2
MOUNIR,2434,32.9,Male,False,0.0152464920540344,485,6,2
DELFIN,2418,64.9,Male,False,0.0151462686058567,486,6,2
FAUSTO,2412,59.0,Male,False,0.0151086848127901,487,6,2
PRUDENCIO,2406,66.2,Male,False,0.0150711010197234,488,9,3
RENE,2402,39.2,Male,False,0.015046045157679,489,4,2
JAOUAD,2400,35.9,Male,False,0.0150335172266568,490,6,1
MHAMED,2359,49.2,Male,False,0.0147766946407014,491,6,2
GIUSEPPE,2357,48.8,Male,False,0.0147641667096792,492,8,3
NEMESIO,2356,68.2,Male,False,0.0147579027441681,493,7,3
INDALECIO,2351,61.2,Male,False,0.0147265829166125,494,9,4
ABDELALI,2345,37.0,Male,False,0.0146889991235459,495,8,4
ABDERRAHMANE,2342,39.5,Male,False,0.0146702072270126,496,12,5
AKRAM,2337,11.4,Male,False,0.014638887399457,497,5,2
FARID,2334,42.2,Male,False,0.0146200955029237,498,5,2
ROMEO,2334,13.1,Male,False,0.0146200955029237,499,5,2
ERNEST,2319,40.3,Male,False,0.0145261360202571,500,6,2
AGAPITO,2299,70.2,Male,False,0.014400856710035,501,7,4
ANDRE,2295,25.1,Male,False,0.0143758008479905,502,5,2
LEONCIO,2295,68.5,Male,False,0.0143758008479905,503,7,2
ARES,2277,6.8,Male,False,0.0142630494687906,504,4,2
HODEI,2274,13.4,Male,False,0.0142442575722573,505,5,2
ILIAS,2258,15.2,Male,False,0.0141440341240796,506,5,2
SECUNDINO,2253,68.9,Male,False,0.014112714296524,507,9,4
OVIDIO,2229,65.9,Male,False,0.0139623791242575,508,6,3
OUSMANE,2224,35.0,Male,False,0.0139310592967019,509,7,3
ETHAN,2213,11.8,Male,False,0.0138621556760798,510,5,2
NIZAR,2211,10.7,Male,False,0.0138496277450576,511,5,2
GABINO,2209,63.4,Male,False,0.0138370998140353,512,6,3
VICENÇ,2209,53.0,Male,False,0.0138370998140353,513,6,2
YOUNESS,2201,28.1,Male,False,0.0137869880899465,514,7,2
JONAY,2192,30.1,Male,False,0.0137306124003465,515,5,2
SILVESTRE,2184,59.7,Male,False,0.0136805006762577,516,9,3
ABDELGHANI,2179,39.2,Male,False,0.0136491808487021,517,10,4
XOEL,2177,10.4,Male,False,0.0136366529176799,518,4,1
IONUT,2172,33.9,Male,False,0.0136053330901244,519,5,2
LINO,2171,58.9,Male,False,0.0135990691246133,520,4,2
ABDELHAK,2155,40.6,Male,False,0.0134988456764356,521,8,3
ANOUAR,2153,22.3,Male,False,0.0134863177454134,522,6,2
ARIEL,2153,27.5,Male,False,0.0134863177454134,523,5,2
TRISTAN,2142,12.4,Male,False,0.0134174141247912,524,7,2
JOKIN,2140,29.6,Male,False,0.013404886193769,525,5,2
AMBROSIO,2138,67.4,Male,False,0.0133923582627467,526,8,3
VIOREL,2126,48.3,Male,False,0.0133171906766135,527,6,2
MUSTAFA,2125,40.0,Male,False,0.0133109267111024,528,7,3
ANICETO,2122,68.0,Male,False,0.013292134814569,529,7,4
SAMI,2122,15.9,Male,False,0.013292134814569,530,4,2
NICANOR,2113,59.8,Male,False,0.0132357591249691,531,7,3
AIRAM,2102,20.4,Male,False,0.0131668555043469,532,5,2
ANTHONY,2094,32.0,Male,False,0.013116743780258,533,7,2
HORACIO,2083,61.2,Male,False,0.0130478401596359,534,7,3
EGOITZ,2080,28.8,Male,False,0.0130290482631025,535,6,2
PEPE,2080,9.5,Male,False,0.0130290482631025,536,4,2
SIXTO,2059,61.9,Male,False,0.0128975049873693,537,5,2
ABDESSAMAD,2054,32.4,Male,False,0.0128661851598138,538,10,4
ESTANISLAO,2047,59.9,Male,False,0.012822337401236,539,10,4
MAHAMADOU,2042,30.9,Male,False,0.0127910175736805,540,9,4
SABINO,2037,65.6,Male,False,0.0127596977461249,541,6,3
TIAGO,2032,12.1,Male,False,0.0127283779185694,542,5,2
GEORGE,2023,42.4,Male,False,0.0126720022289694,543,6,2
REDA,2023,17.5,Male,False,0.0126720022289694,544,4,2
DESIDERIO,2019,65.6,Male,False,0.012646946366925,545,9,4
ABDELMAJID,2009,44.0,Male,False,0.0125843067118139,546,10,4
KAI,2001,10.2,Male,False,0.0125341949877251,547,3,1
SEVERIANO,1991,65.7,Male,False,0.012471555332614,548,9,4
DAMASO,1989,59.7,Male,False,0.0124590274015918,549,6,3
ABRAHAN,1986,30.2,Male,False,0.0124402355050585,550,7,3
BRAYAN,1984,13.9,Male,False,0.0124277075740363,551,6,2
ABDELKRIM,1982,46.0,Male,False,0.012415179643014,552,9,3
HELIODORO,1982,68.4,Male,False,0.012415179643014,553,9,4
VENTURA,1981,59.6,Male,False,0.0124089156775029,554,7,3
GILBERTO,1968,56.0,Male,False,0.0123274841258586,555,8,3
HERMENEGILDO,1967,66.3,Male,False,0.0123212201603474,556,12,5
URIEL,1965,11.9,Male,False,0.0123086922293252,557,5,2
ANASS,1962,19.3,Male,False,0.0122899003327919,558,5,2
ELIAN,1959,6.9,Male,False,0.0122711084362586,559,5,2
SEBASTIA,1959,48.0,Male,False,0.0122711084362586,560,8,3
BLAI,1954,18.2,Male,False,0.0122397886087031,561,4,1
EKAIN,1952,14.5,Male,False,0.0122272606776808,562,5,2
ANER,1944,12.1,Male,False,0.012177148953592,563,4,2
VASYL,1936,47.7,Male,False,0.0121270372295031,564,5,1
ANTOLIN,1910,64.7,Male,False,0.0119641741262143,565,7,3
ARON,1902,12.8,Male,False,0.0119140624021255,566,4,2
NARCIS,1902,50.7,Male,False,0.0119140624021255,567,6,2
ANIOL,1897,13.2,Male,False,0.01188274257457,568,5,2
STEFANO,1894,38.5,Male,False,0.0118639506780366,569,7,3
AMADOU,1881,35.3,Male,False,0.0117825191263922,570,6,3
WENCESLAO,1877,59.0,Male,False,0.0117574632643478,571,9,3
PATRICK,1873,34.1,Male,False,0.0117324074023034,572,7,2
HONORIO,1872,68.5,Male,False,0.0117261434367923,573,7,3
BOSCO,1868,9.1,Male,False,0.0117010875747479,574,5,2
SANDRO,1847,25.4,Male,False,0.0115695442990146,575,6,2
MOUSTAPHA,1844,38.9,Male,False,0.0115507524024813,576,9,3
BENEDICTO,1841,68.3,Male,False,0.011531960505948,577,9,4
VIKTOR,1841,41.8,Male,False,0.011531960505948,578,6,2
PAOLO,1831,39.2,Male,False,0.0114693208508369,579,5,2
GUZMAN,1826,34.6,Male,False,0.0114380010232814,580,6,2
SILVERIO,1814,62.0,Male,False,0.0113628334371481,581,8,3
ABDELHAMID,1796,43.6,Male,False,0.0112500820579481,582,10,4
CELEDONIO,1796,66.7,Male,False,0.0112500820579481,583,9,4
ALBINO,1790,66.6,Male,False,0.0112124982648815,584,6,3
DIMAS,1777,46.6,Male,False,0.0111310667132371,585,5,2
SERVANDO,1770,63.4,Male,False,0.0110872189546594,586,8,3
EUSTAQUIO,1768,66.8,Male,False,0.0110746910236372,587,9,3
EMANUEL,1746,19.2,Male,False,0.0109368837823928,588,7,3
ARCADIO,1743,63.7,Male,False,0.0109180918858595,589,7,3
AMETS,1733,8.7,Male,False,0.0108554522307484,590,5,2
MATEU,1726,26.8,Male,False,0.0108116044721707,591,5,2
ADAMA,1722,33.6,Male,False,0.0107865486101262,592,5,3
FLORIAN,1712,54.8,Male,False,0.0107239089550152,593,7,2
GIL,1711,45.8,Male,False,0.0107176449895041,594,3,1
OLEGARIO,1710,67.4,Male,False,0.0107113810239929,595,8,4
YASSIR,1710,13.5,Male,False,0.0107113810239929,596,6,2
ENOL,1701,12.9,Male,False,0.010655005334393,597,4,2
AMADO,1700,64.1,Male,False,0.0106487413688819,598,5,3
JOSHUA,1699,25.5,Male,False,0.0106424774033708,599,6,2
YASSER,1689,12.0,Male,False,0.0105798377482597,600,6,2
DANTE,1684,10.9,Male,False,0.0105485179207042,601,5,2
NICASIO,1684,67.5,Male,False,0.0105485179207042,602,7,3
MOUAD,1669,18.0,Male,False,0.0104545584380376,603,5,1
ARGIMIRO,1667,69.5,Male,False,0.0104420305070153,604,8,4
OLEG,1665,43.9,Male,False,0.0104295025759931,605,4,2
KOLDO,1664,35.2,Male,False,0.010423238610482,606,5,2
ZACARIAS,1656,56.2,Male,False,0.0103731268863932,607,8,3
NAIM,1651,13.5,Male,False,0.0103418070588376,608,4,1
ANDRIY,1645,40.2,Male,False,0.010304223265771,609,6,2
FRANK,1643,40.3,Male,False,0.0102916953347488,610,5,1
MICHEL,1634,37.8,Male,False,0.0102353196451488,611,6,2
MARÇAL,1631,22.4,Male,False,0.0102165277486155,612,6,2
BARTOMEU,1616,44.3,Male,False,0.0101225682659489,613,8,3
EPIFANIO,1613,68.0,Male,False,0.0101037763694156,614,8,4
ABDELHADI,1608,41.7,Male,False,0.01007245654186,615,9,4
ROLANDO,1608,49.6,Male,False,0.01007245654186,616,7,3
AMANCIO,1599,63.5,Male,False,0.0100160808522601,617,7,3
PAULO,1594,31.2,Male,False,0.0099847610247045,618,5,2
CHEIKH,1588,41.1,Male,False,0.0099471772316379,619,6,1
MAXIM,1587,21.1,Male,False,0.0099409132661268,620,5,2
WALTER,1587,49.4,Male,False,0.0099409132661268,621,6,2
ANGELO,1577,33.2,Male,False,0.0098782736110157,622,6,3
DONATO,1571,66.2,Male,False,0.0098406898179491,623,6,3
ISSAM,1568,25.6,Male,False,0.0098218979214157,624,5,2
DENNIS,1563,25.7,Male,False,0.0097905780938602,625,6,2
DAN,1562,34.5,Male,False,0.0097843141283491,626,3,1
JUSTINO,1562,68.4,Male,False,0.0097843141283491,627,7,3
BALBINO,1558,66.5,Male,False,0.0097592582663047,628,7,3
JAMES,1555,47.6,Male,False,0.0097404663697714,629,5,2
ABILIO,1554,67.6,Male,False,0.0097342024042602,630,6,3
BADR,1552,19.5,Male,False,0.009721674473238,631,4,1
JORDAN,1549,21.9,Male,False,0.0097028825767047,632,6,2
ANTONINO,1533,64.7,Male,False,0.009602659128527,633,8,4
PAVEL,1532,39.5,Male,False,0.0095963951630159,634,5,2
SOUFIAN,1529,22.8,Male,False,0.0095776032664826,635,7,2
COSME,1522,52.4,Male,False,0.0095337555079048,636,5,2
PEIO,1521,16.6,Male,False,0.0095274915423937,637,4,1
REMIGIO,1518,65.9,Male,False,0.0095086996458604,638,7,3
MEHDI,1515,27.2,Male,False,0.0094899077493271,639,5,2
CRISTOFER,1511,26.9,Male,False,0.0094648518872826,640,9,3
VICTORIO,1505,67.3,Male,False,0.009427268094216,641,8,3
BUENAVENTURA,1503,64.4,Male,False,0.0094147401631938,642,12,5
KEPA,1501,38.2,Male,False,0.0094022122321716,643,4,2
STEVEN,1500,30.2,Male,False,0.0093959482666605,644,6,2
COSTEL,1495,45.4,Male,False,0.0093646284391049,645,6,2
RAFEL,1493,43.8,Male,False,0.0093521005080827,646,5,2
ADNAN,1489,24.0,Male,False,0.0093270446460383,647,5,2
MYKOLA,1484,47.3,Male,False,0.0092957248184828,648,6,2
OTMAN,1484,27.3,Male,False,0.0092957248184828,649,5,2
LUKAS,1481,12.4,Male,False,0.0092769329219494,650,5,2
FACUNDO,1468,48.5,Male,False,0.009195501370305,651,7,3
SALIM,1468,21.5,Male,False,0.009195501370305,652,5,2
EDWIN,1451,39.2,Male,False,0.0090890139566162,653,5,2
LAMINE,1450,34.4,Male,False,0.0090827499911051,654,6,3
AURELIANO,1442,67.7,Male,False,0.0090326382670163,655,9,4
MARIN,1440,50.8,Male,False,0.0090201103359941,656,5,2
ROMUALDO,1439,61.8,Male,False,0.0090138463704829,657,8,3
AMAR,1438,47.8,Male,False,0.0090075824049718,658,4,2
PETRU,1438,48.1,Male,False,0.0090075824049718,659,5,2
LUKEN,1431,9.2,Male,False,0.0089637346463941,660,5,2
REDOUANE,1429,37.6,Male,False,0.0089512067153719,661,8,3
IULIAN,1414,41.2,Male,False,0.0088572472327053,662,6,2
RAYCO,1406,33.2,Male,False,0.0088071355086164,663,5,2
EMIL,1405,42.6,Male,False,0.0088008715431053,664,4,2
OUMAR,1402,35.8,Male,False,0.008782079646572,665,5,2
PERFECTO,1395,68.5,Male,False,0.0087382318879942,666,8,3
CRESCENCIO,1390,71.7,Male,False,0.0087069120604387,667,10,3
ANWAR,1389,12.8,Male,False,0.0087006480949276,668,5,2
EIDEN,1389,4.5,Male,False,0.0087006480949276,669,5,2
ABDELHAKIM,1380,36.8,Male,False,0.0086442724053276,670,10,4
CIRO,1379,27.1,Male,False,0.0086380084398165,671,4,2
MUSA,1375,27.3,Male,False,0.0086129525777721,672,4,2
DAVIDE,1374,36.9,Male,False,0.008606688612261,673,6,3
HENRY,1367,42.8,Male,False,0.0085628408536832,674,5,1
HERIBERTO,1362,55.7,Male,False,0.0085315210261277,675,9,4
LARBI,1354,48.1,Male,False,0.0084814093020388,676,5,2
ABDUL,1346,35.8,Male,False,0.00843129757795,677,5,2
HARITZ,1346,24.1,Male,False,0.00843129757795,678,6,2
JOSEPH,1339,41.1,Male,False,0.0083874498193722,679,6,2
NIKOLAY,1339,41.0,Male,False,0.0083874498193722,680,7,3
AMALIO,1337,63.3,Male,False,0.00837492188835,681,6,3
ABDELHAFID,1336,41.3,Male,False,0.0083686579228389,682,10,4
BORIS,1334,39.3,Male,False,0.0083561299918167,683,5,2
DMYTRO,1334,34.7,Male,False,0.0083561299918167,684,6,1
REYES,1331,57.6,Male,False,0.0083373380952834,685,5,2
TIMOTEO,1331,66.7,Male,False,0.0083373380952834,686,7,3
LAURENTINO,1330,69.6,Male,False,0.0083310741297723,687,10,4
AHMAD,1323,29.4,Male,False,0.0082872263711945,688,5,2
MAIKEL,1323,21.6,Male,False,0.0082872263711945,689,6,2
LOIS,1320,12.4,Male,False,0.0082684344746612,690,4,1
CRISTHIAN,1313,23.5,Male,False,0.0082245867160835,691,9,2
MODOU,1311,39.7,Male,False,0.0082120587850612,692,5,2
ADONAY,1309,10.3,Male,False,0.008199530854039,693,6,3
ARATZ,1306,14.2,Male,False,0.0081807389575057,694,5,2
GEORGI,1306,40.3,Male,False,0.0081807389575057,695,6,2
FREDERIC,1302,50.5,Male,False,0.0081556830954613,696,8,3
LISARDO,1294,58.4,Male,False,0.0081055713713724,697,7,3
HARON,1293,5.4,Male,False,0.0080993074058613,698,5,2
IOSU,1290,34.4,Male,False,0.008080515509328,699,4,2
DANIELE,1286,37.3,Male,False,0.0080554596472836,700,7,3
SAMBA,1285,37.6,Male,False,0.0080491956817725,701,5,2
MASSIMO,1282,40.2,Male,False,0.0080304037852391,702,7,3
FRANCO,1277,42.2,Male,False,0.0079990839576836,703,6,2
REDOUAN,1271,37.0,Male,False,0.007961500164617,704,7,2
ONOFRE,1269,57.9,Male,False,0.0079489722335948,705,6,3
WILSON,1265,44.4,Male,False,0.0079239163715503,706,6,2
PATXI,1263,44.9,Male,False,0.0079113884405281,707,5,2
EUDALD,1261,29.8,Male,False,0.0078988605095059,708,6,2
IYAD,1261,5.5,Male,False,0.0078988605095059,709,4,2
XIAN,1256,11.6,Male,False,0.0078675406819504,710,4,1
IHOR,1254,45.5,Male,False,0.0078550127509281,711,4,2
SENEN,1253,52.7,Male,False,0.007848748785417,712,5,2
SOULEYMANE,1251,34.0,Male,False,0.0078362208543948,713,10,4
CIRILO,1244,69.4,Male,False,0.0077923730958171,714,6,3
YURIY,1244,45.4,Male,False,0.0077923730958171,715,5,2
ENAITZ,1242,11.9,Male,False,0.0077798451647949,716,6,2
DANI,1240,10.8,Male,False,0.0077673172337726,717,4,2
MICHELE,1240,41.2,Male,False,0.0077673172337726,718,7,3
NAHUEL,1239,14.2,Male,False,0.0077610532682615,719,6,2
SORIN,1239,43.5,Male,False,0.0077610532682615,720,5,2
IZEI,1237,6.3,Male,False,0.0077485253372393,721,4,2
YASIN,1237,16.0,Male,False,0.0077485253372393,722,5,2
VALENTINO,1231,13.1,Male,False,0.0077109415441727,723,9,4
AMABLE,1228,67.8,Male,False,0.0076921496476394,724,6,3
SERGEY,1226,47.6,Male,False,0.0076796217166171,725,6,2
MAROUANE,1223,22.3,Male,False,0.0076608298200838,726,8,3
NATALIO,1219,59.6,Male,False,0.0076357739580394,727,7,3
NADIR,1218,16.4,Male,False,0.0076295099925283,728,5,2
EFRAIN,1210,39.0,Male,False,0.0075793982684394,729,6,2
FRAN,1210,9.5,Male,False,0.0075793982684394,730,4,1
ANDREW,1207,38.1,Male,False,0.0075606063719061,731,6,2
EMETERIO,1205,69.1,Male,False,0.0075480784408839,732,8,4
ANDREY,1204,38.2,Male,False,0.0075418144753728,733,6,2
NATHAN,1203,10.9,Male,False,0.0075355505098617,734,6,2
ZEUS,1203,20.6,Male,False,0.0075355505098617,735,4,1
MORAD,1199,28.3,Male,False,0.0075104946478173,736,5,2
EDELMIRO,1198,68.0,Male,False,0.0075042306823062,737,8,4
GARIKOITZ,1198,36.0,Male,False,0.0075042306823062,738,9,3
JEREMY,1197,17.7,Male,False,0.007497966716795,739,6,2
DOROTEO,1193,70.4,Male,False,0.0074729108547506,740,7,3
EVELIO,1191,64.6,Male,False,0.0074603829237284,741,6,3
KHALIL,1191,34.2,Male,False,0.0074603829237284,742,6,2
MANEX,1191,14.8,Male,False,0.0074603829237284,743,5,2
AYOZE,1186,30.7,Male,False,0.0074290630961729,744,5,3
ABDOU,1183,39.2,Male,False,0.0074102711996395,745,5,2
REINALDO,1182,52.8,Male,False,0.0074040072341284,746,8,3
BOUBACAR,1180,35.2,Male,False,0.0073914793031062,747,8,3
BOGDAN,1168,33.2,Male,False,0.0073163117169729,748,6,2
RAIMON,1168,40.1,Male,False,0.0073163117169729,749,6,2
RUSLAN,1168,37.7,Male,False,0.0073163117169729,750,6,2
ELIO,1166,33.3,Male,False,0.0073037837859507,751,4,2
BAKARY,1164,36.5,Male,False,0.0072912558549285,752,6,2
JOFRE,1164,19.4,Male,False,0.0072912558549285,753,5,2
RAYANE,1160,9.6,Male,False,0.0072661999928841,754,6,3
MILOUD,1159,45.6,Male,False,0.007259936027373,755,6,2
NAUZET,1157,23.9,Male,False,0.0072474080963508,756,6,2
UBALDO,1156,62.7,Male,False,0.0072411441308397,757,6,3
ALLAL,1155,51.4,Male,False,0.0072348801653286,758,5,2
MARCIANO,1151,70.5,Male,False,0.0072098243032841,759,8,3
CARLO,1149,34.5,Male,False,0.0071972963722619,760,5,2
AMANDO,1146,63.7,Male,False,0.0071785044757286,761,6,3
RIDA,1146,18.0,Male,False,0.0071785044757286,762,4,2
ILYASS,1144,17.1,Male,False,0.0071659765447064,763,6,2
AUREL,1142,49.5,Male,False,0.0071534486136842,764,5,2
TAREK,1138,26.3,Male,False,0.0071283927516397,765,5,2
SALVATORE,1132,47.0,Male,False,0.0070908089585731,766,9,4
HAKIM,1130,35.9,Male,False,0.0070782810275509,767,5,2
RONALD,1128,45.6,Male,False,0.0070657530965287,768,6,2
HAFID,1127,42.0,Male,False,0.0070594891310176,769,5,2
MARWAN,1127,13.5,Male,False,0.0070594891310176,770,6,2
CATALIN,1125,38.5,Male,False,0.0070469611999953,771,7,3
ISSA,1123,31.9,Male,False,0.0070344332689731,772,4,2
ABDERRAZAK,1122,39.2,Male,False,0.007028169303462,773,10,4
THEO,1122,8.1,Male,False,0.007028169303462,774,4,1
FRUCTUOSO,1119,69.0,Male,False,0.0070093774069287,775,9,3
EINAR,1118,6.1,Male,False,0.0070031134414176,776,5,2
ILIE,1118,47.7,Male,False,0.0070031134414176,777,4,2
CALIXTO,1112,65.3,Male,False,0.0069655296483509,778,7,3
ADRIEL,1110,11.3,Male,False,0.0069530017173287,779,6,2
EMILI,1110,57.6,Male,False,0.0069530017173287,780,5,3
ALVAR,1109,25.5,Male,False,0.0069467377518176,781,5,2
JAWAD,1109,29.6,Male,False,0.0069467377518176,782,5,2
URTZI,1109,26.7,Male,False,0.0069467377518176,783,5,2
JHONATAN,1108,28.6,Male,False,0.0069404737863065,784,8,3
WASSIM,1097,9.8,Male,False,0.0068715701656843,785,6,2
ISIDRE,1091,60.9,Male,False,0.0068339863726177,786,6,3
ALEKSANDR,1090,35.2,Male,False,0.0068277224071066,787,9,3
ALIOU,1086,36.6,Male,False,0.0068026665450622,788,5,2
MATHIAS,1082,12.1,Male,False,0.0067776106830177,789,7,2
MACARIO,1081,68.5,Male,False,0.0067713467175066,790,7,3
ZAID,1081,17.6,Male,False,0.0067713467175066,791,4,1
ARTEM,1079,23.6,Male,False,0.0067588187864844,792,5,2
REGINO,1077,64.8,Male,False,0.0067462908554622,793,6,3
SIMONE,1077,34.5,Male,False,0.0067462908554622,794,6,3
LADISLAO,1076,63.4,Male,False,0.0067400268899511,795,8,3
SALUSTIANO,1076,67.6,Male,False,0.0067400268899511,796,10,4
CIRIACO,1073,70.4,Male,False,0.0067212349934178,797,7,3
YOUSEF,1071,17.0,Male,False,0.0067087070623956,798,6,2
NICOLA,1068,36.7,Male,False,0.0066899151658622,799,6,3
GIORGI,1060,29.7,Male,False,0.0066398034417734,800,6,2
HASSANE,1060,44.6,Male,False,0.0066398034417734,801,7,3
ALFONS,1056,54.4,Male,False,0.006614747579729,802,6,2
ALFRED,1056,49.5,Male,False,0.006614747579729,803,6,2
ANDREAS,1052,39.6,Male,False,0.0065896917176845,804,7,2
AYMANE,1052,15.0,Male,False,0.0065896917176845,805,6,3
STEPHEN,1052,54.3,Male,False,0.0065896917176845,806,7,2
MYKHAYLO,1045,47.9,Male,False,0.0065458439591068,807,8,2
MIHAIL,1038,42.2,Male,False,0.006501996200529,808,6,2
ALEXANDRO,1035,22.6,Male,False,0.0064832043039957,809,9,4
LUIGI,1026,47.2,Male,False,0.0064268286143957,810,5,2
YAEL,1026,8.0,Male,False,0.0064268286143957,811,4,1
CESC,1024,8.6,Male,False,0.0064143006833735,812,4,1
GIANLUCA,1023,30.1,Male,False,0.0064080367178624,813,8,3
MAEL,1023,5.9,Male,False,0.0064080367178624,814,4,1
